YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"2001","28163TXTRN614NC","110001488426","STANLY ENGINEERED FASTENING","614 NC HWY 200S","STANFIELD","STANLY","NC","28163","","","35.22411","-80.41328","NO","332","Fabricated Metals","3452","","","","","","332722","","","","","","1301200912525","CHROMIUM","007440473","150060","YES","TRI","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","STANLEY BLACK & DECKER","001152461"
"2001","28458MRPHY210TH","110017385079","MURPHY-BROWN LLC CHIEF FEED MILL","210 THE CHIEF LN","ROSE HILL","DUPLIN","NC","28458","","","34.813976","-78.021241","NO","311","Food","2048","","","","","","311119","","","","","","1301201066988","MANGANESE","007439965","149625","YES","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","MURPHY BROWN LLC","039055368"
"2001","28557BLLYR135LI","110009858038","BALLY REFRIGERATED BOXES INC","135 LITTLE NINE ROAD","MOREHEAD CITY","CARTERET","NC","28557","","","34.739493","-76.808982","NO","333","Machinery","3585","","","","","","333415","","","","","","1301201032341","1,1-DICHLORO-1-FLUOROETHANE","001717006","91348","NO","TRI","NO","0","NO","R","Pounds","6464","0","0","0","0","0","0","0","0","0","0","0","0","0","6464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6464","6464","0","0","0","0","0","0","0","0","0","0","6464","","",".86","BALLY REFRIGERATED BOXES INC","NA"
"2001","28160WTTSR200WA","110069727807","WATTS REGULATOR WACASCO","200 WATTS RD","SPINDALE","RUTHERFORD","NC","28160","","","35.35039","-81.9129","NO","331","Primary Metals","3366","","","","","","331525","","","","","","1301201040452","LEAD","007439921","149583","YES","PBT","YES","1","YES","R","Pounds","250","750","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","109920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109920","0","113509","37821","0","0","151330","0","0","0","0","0","0","0","0","0","0","110920","980","0","0","0","0","0","0","0","151330","0","0","152310","","","1.1","WATTS REGULATOR CO","152163093"
"2001","28458MRPHY210TH","110017385079","MURPHY-BROWN LLC CHIEF FEED MILL","210 THE CHIEF LN","ROSE HILL","DUPLIN","NC","28458","","","34.813976","-78.021241","NO","311","Food","2048","","","","","","311119","","","","","","1301201067028","COPPER","007440508","150086","NO","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","MURPHY BROWN LLC","039055368"
"2001","28398MRPHYCARRO","110017385051","MURPHY-BROWN LLC WARSAW FEED MILL","2822 HWY 24 W","WARSAW","DUPLIN","NC","28398","","","34.99499","-78.14109","NO","311","Food","2048","","","","","","311119","","","","","","1301201055124","MANGANESE","007439965","149625","YES","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","1.34","MURPHY BROWN LLC","039055368"
"2001","28160RGTRL100WA","110000349123","WATTS REGULATOR REGTROL","100 WATTS RD","SPINDALE","RUTHERFORD","NC","28160","","","35.35039","-81.9129","NO","332","Fabricated Metals","3494","","","","","","332911","","","","","","1301201040449","COPPER","007440508","150086","NO","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","1497","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1550","0","2118637","0","0","0","2118637","0","0","0","0","0","0","0","0","0","0","1555","10","0","0","0","0","0","0","358898","2118637","0","0","2477545","","","1.1","WATTS WATER TECHNOLOGIES","152163093"
"2001","28658TCHNBEASTP","110001146402","TECHNIBILT LTD","700 E P ST","NEWTON","CATAWBA","NC","28658","","","35.63743","-81.21788","NO","333","Machinery","3496","","","","","","333924","","","","","","1301155004777","HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)","007647010","152231","YES","TRI","NO","0","NO","R","Pounds","0","1430","0","0","0","0","0","0","0","0","0","0","0","0","1430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1430","1430","0","0","0","0","0","0","0","0","0","0","1430","","","1","CARI-ALL INC","205433626"
"2001","28144NTNLL1709J","110000348927","GRANGES AMERICAS INC","1709 JAKE ALEXANDER BLVD S","SALISBURY","ROWAN","NC","28146","","","35.64145","-80.47358","NO","331","Primary Metals","3353","","","","","","331315","","","","","","1301150102527","CHLORINE","007782505","154328","YES","TRI","NO","0","NO","R","Pounds","0","250","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","208","0","0","0","0","0","0","0","0","0","0","208","","",".8","NA",""
"2001","27893NCRMC2401S","110018831852","LINAMAR FORGING CAROLINA","2401 STANTONSBURG RD","WILSON","WILSON","NC","27893","","","35.69497","-77.89056","NO","332","Fabricated Metals","3562","","","","","","332991","","","","","","1301150028734","METHANOL","000067561","4283","YES","TRI","NO","0","NO","R","Pounds","3490","209","0","0","0","0","0","0","0","0","0","0","0","0","3699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3699","3699","0","0","0","0","0","0","0","0","0","0","3699","","",".84","LINAMAR CORP","NA"
