YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"2010","28523CVCTYHWY10","110007657678","COVE CITY WOOD PRESERVING INC","11065 OLD HWY 70 W","COVE CITY","CRAVEN","NC","28523","","","35.197924","-77.381477","NO","321","Wood Products","","","","","","","321114","","","","","","1310208272132","COPPER COMPOUNDS","N100","649491","NO","TRI","YES","1","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","COX INDUSTRIES INC","156940918"
"2010","28456FDRLPRIEGE","110009719304","INTERNATIONAL PAPER RIEGELWOOD MILL","865 JOHN L.RIEGEL RD","RIEGELWOOD","COLUMBUS","NC","28456","","","34.3522","-78.2125","NO","322","Paper","","","","","","","322110","322121","","","","","1310208587257","FORMALDEHYDE","000050000","1008","YES","TRI","NO","0","YES","R","Pounds","21","44844","2133","0","0","0","0","0","7","0","0","0","0","0","47005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47005","0","7","46998","0","0","0","0","0","0","16521","0","63526","0","","1.18","INTERNATIONAL PAPER CO","001316561"
"2010","28456FDRLPRIEGE","110009719304","INTERNATIONAL PAPER RIEGELWOOD MILL","865 JOHN L.RIEGEL RD","RIEGELWOOD","COLUMBUS","NC","28456","","","34.3522","-78.2125","NO","322","Paper","","","","","","","322110","322121","","","","","1310208587257","FORMALDEHYDE","000050000","1008","YES","TRI","NO","0","YES","R","Pounds","21","44844","2133","0","0","0","0","0","7","0","0","0","0","0","47005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47005","0","7","46998","0","0","0","0","0","0","16521","0","63526","0","","1.18","INTERNATIONAL PAPER CO","001316561"
"2010","28334MCPGN1600S","110009855914","BRAINERD CHEMICAL CO LLC OF NORTH CAROLINA","1600 S WILSON AVENUES","DUNN","HARNETT","NC","28334","","","35.294444","-78.621111","NO","4246","Chemical Wholesalers","","","","","","","424690","","","","","","1310208466235","CERTAIN GLYCOL ETHERS","N230","649541","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","BRAINERD CHEMICAL CO INC","NA"
"2010","2821WSCRTC1171M","110041019377","SCR-TECH, LLC","11701 MOUNT HOLLY ROAD","CHARLOTTE","MECKLENBURG","NC","28214","","","35.298433","-80.995521","NO","333","Machinery","","","","","","","333411","","","","","","1310208200269","ARSENIC","007440382","149989","YES","TRI","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","33001","0","0","0","0","0","0","33005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33005","0","0","0","33001","4","0","0","0","0","0","0","33005","","",".91","COALOGIX INC","808329614"
"2010","27282CHMCN108OA","110000345957","UNIVAR USA INC JAMESTOWN FACILITY","108 OAKDALE RD","JAMESTOWN","GUILFORD","NC","27282","","","35.99347","-79.93371","NO","4246","Chemical Wholesalers","","","","","","","424690","","","","","","1310208569350","TOLUENE","000108883","25452","YES","TRI","NO","0","NO","R","Pounds","151","1645","0","0","0","0","0","0","0","0","0","0","0","0","1796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1352","0","1352","0","0","0","0","0","0","0","1796","0","0","1796","0","0","0","1352","0","0","0","0","3148","","","1.28","UNIVAR USA INC","NA"
"2010","27559LLSSGPEARI","110000346974","DURAFIBER TECHNOLOGIES INC-MONCURE PLANT","338 PEA RIDGE RD","NEW HILL","CHATHAM","NC","27562","","","35.62051","-79.0504","NO","325","Chemicals","","","","","","","325222","","","","","","1310208087650","ETHYLENE GLYCOL","000107211","24257","YES","TRI","NO","0","NO","R","Pounds","5113","203964","20","0","0","0","0","0","0","0","0","0","0","0","209097","0","0","0","0","0","0","0","0","0","0","0","0","0","190.66","0","0","0","54.992","1986","0","2231.652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211328.652","0","0","209097","190.66","2040.992","0","0","20632057","0","500","0","20843885.652","","","1.27","SUN CAPITAL PARTNERS INC","NA"
"2010","27573MYLCT10660","110057382666","DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT","10660 BOSTON RD","ROXBORO","PERSON","NC","27574","","","36.5278","-78.8917","NO","2211","Electric Utilities","","","","","","","221112","","","","","","1310208540005","ZINC COMPOUNDS","N982","649699","NO","TRI","YES","1","NO","R","Pounds","0","630","210","0","0","0","0","0","0","0","0","0","17000","0","17840","0","0","0","0","0","0","0","0","0","0","0","0","0","59561","0","0","0","1700","0","0","61261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79101","0","0","18000","60000","1700","0","0","0","0","0","0","79700","","","1.21","DUKE ENERGY CORP","006996052"
"2010","28105RDTRS600RA","110000870736","RADIATOR SPECIALTY CO","600 RADIATOR RD","INDIAN TRAIL","UNION","NC","28079","","","35.058531","-80.655417","NO","325","Chemicals","","","","","","","325998","","","","","","1310208853352","XYLENE (MIXED ISOMERS)","001330207","84970","YES","TRI","NO","0","NO","R","Pounds","726","1015","0","0","0","0","0","0","0","0","0","0","0","0","1741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1279","0","0","1279","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","19","3020","0","0","1741","0","1279","0","0","35","0","2","19","3076","","","1.11","NA",""
"2010","28027LSMRC451EN","110004049048","OILES AMERICA CORP","4510 ENTERPRISE DR NW","CONCORD","CABARRUS","NC","28027","","","35.42228","-80.65829","NO","336","Transportation Equipment","","","","","","","336399","","","","","","1310208198515","COPPER COMPOUNDS","N100","649491","NO","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","802","0","0","0","0","0","0","802","0","0","0","0","9260","9260","0","0","0","0","0","0","0","0","0","0","802","0","0","0","802","0","0","0","0","9260","0","0","10062","","","3.6","NA",""
